,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
406,34,embed,local,1,c,nonlocal_subj,number,banker,managers,hated,themselves,The banker said that the managers hated themselves . <eos>,The banker said that the managers hated themselves .,the banker said that the managers hated ***mask*** .,0.06055194192999295
407,34,embed,local,1,d,nonlocal_subj,number,manager,bankers,hated,themselves,The manager said that the bankers hated themselves . <eos>,The manager said that the bankers hated themselves .,the manager said that the bankers hated ***mask*** .,0.12186634296782779
408,35,embed,local,1,a,none,none,mechanics,managers,doubted,themselves,The mechanics said that the managers doubted themselves . <eos>,The mechanics said that the managers doubted themselves .,the mechanics said that the managers doubted ***mask*** .,0.02374111102325938
409,35,embed,local,1,b,none,none,managers,mechanics,doubted,themselves,The managers said that the mechanics doubted themselves . <eos>,The managers said that the mechanics doubted themselves .,the managers said that the mechanics doubted ***mask*** .,0.020465587902443672
410,35,embed,local,1,c,none,none,bankers,managers,doubted,themselves,The bankers said that the managers doubted themselves . <eos>,The bankers said that the managers doubted themselves .,the bankers said that the managers doubted ***mask*** .,0.011576187060622842
411,35,embed,local,1,d,none,none,managers,bankers,doubted,themselves,The managers said that the bankers doubted themselves . <eos>,The managers said that the bankers doubted themselves .,the managers said that the bankers doubted ***mask*** .,0.017879517852843793
412,35,embed,nonlocal,0,a,local_subj,number,mechanics,manager,doubted,themselves,The mechanics said that the manager doubted themselves . <eos>,The mechanics said that the manager doubted themselves .,the mechanics said that the manager doubted ***mask*** .,0.07022496665832068
413,35,embed,nonlocal,0,b,local_subj,number,managers,mechanic,doubted,themselves,The managers said that the mechanic doubted themselves . <eos>,The managers said that the mechanic doubted themselves .,the managers said that the mechanic doubted ***mask*** .,0.05395095804649511
414,35,embed,nonlocal,0,c,local_subj,number,bankers,manager,doubted,themselves,The bankers said that the manager doubted themselves . <eos>,The bankers said that the manager doubted themselves .,the bankers said that the manager doubted ***mask*** .,0.06486144599111181
415,35,embed,nonlocal,0,d,local_subj,number,managers,banker,doubted,themselves,The managers said that the banker doubted themselves . <eos>,The managers said that the banker doubted themselves .,the managers said that the banker doubted ***mask*** .,0.041664126739491394
416,35,embed,local,1,a,nonlocal_subj,number,mechanic,managers,doubted,themselves,The mechanic said that the managers doubted themselves . <eos>,The mechanic said that the managers doubted themselves .,the mechanic said that the managers doubted ***mask*** .,0.029025905188043856
417,35,embed,local,1,b,nonlocal_subj,number,manager,mechanics,doubted,themselves,The manager said that the mechanics doubted themselves . <eos>,The manager said that the mechanics doubted themselves .,the manager said that the mechanics doubted ***mask*** .,0.02675581215217677
418,35,embed,local,1,c,nonlocal_subj,number,banker,managers,doubted,themselves,The banker said that the managers doubted themselves . <eos>,The banker said that the managers doubted themselves .,the banker said that the managers doubted ***mask*** .,0.01683374972540772
419,35,embed,local,1,d,nonlocal_subj,number,manager,bankers,doubted,themselves,The manager said that the bankers doubted themselves . <eos>,The manager said that the bankers doubted themselves .,the manager said that the bankers doubted ***mask*** .,0.043417405192573914
420,36,embed,local,1,a,none,none,mechanics,customers,hurt,themselves,The mechanics said that the customers hurt themselves . <eos>,The mechanics said that the customers hurt themselves .,the mechanics said that the customers hurt ***mask*** .,7.890013384079021e-05
421,36,embed,local,1,b,none,none,customers,mechanics,hurt,themselves,The customers said that the mechanics hurt themselves . <eos>,The customers said that the mechanics hurt themselves .,the customers said that the mechanics hurt ***mask*** .,0.00031699064812479137
422,36,embed,local,1,c,none,none,bankers,customers,hurt,themselves,The bankers said that the customers hurt themselves . <eos>,The bankers said that the customers hurt themselves .,the bankers said that the customers hurt ***mask*** .,0.0001909423026788964
423,36,embed,local,1,d,none,none,customers,bankers,hurt,themselves,The customers said that the bankers hurt themselves . <eos>,The customers said that the bankers hurt themselves .,the customers said that the bankers hurt ***mask*** .,0.001452948922762583
424,36,embed,nonlocal,0,a,local_subj,number,mechanics,customer,hurt,themselves,The mechanics said that the customer hurt themselves . <eos>,The mechanics said that the customer hurt themselves .,the mechanics said that the customer hurt ***mask*** .,0.0022000922172292305
425,36,embed,nonlocal,0,b,local_subj,number,customers,mechanic,hurt,themselves,The customers said that the mechanic hurt themselves . <eos>,The customers said that the mechanic hurt themselves .,the customers said that the mechanic hurt ***mask*** .,0.0037470706953065093
426,36,embed,nonlocal,0,c,local_subj,number,bankers,customer,hurt,themselves,The bankers said that the customer hurt themselves . <eos>,The bankers said that the customer hurt themselves .,the bankers said that the customer hurt ***mask*** .,0.004972692204500669
427,36,embed,nonlocal,0,d,local_subj,number,customers,banker,hurt,themselves,The customers said that the banker hurt themselves . <eos>,The customers said that the banker hurt themselves .,the customers said that the banker hurt ***mask*** .,0.008950660044170599
428,36,embed,local,1,a,nonlocal_subj,number,mechanic,customers,hurt,themselves,The mechanic said that the customers hurt themselves . <eos>,The mechanic said that the customers hurt themselves .,the mechanic said that the customers hurt ***mask*** .,0.0002412626941706743
429,36,embed,local,1,b,nonlocal_subj,number,customer,mechanics,hurt,themselves,The customer said that the mechanics hurt themselves . <eos>,The customer said that the mechanics hurt themselves .,the customer said that the mechanics hurt ***mask*** .,0.0010176856748797488
430,36,embed,local,1,c,nonlocal_subj,number,banker,customers,hurt,themselves,The banker said that the customers hurt themselves . <eos>,The banker said that the customers hurt themselves .,the banker said that the customers hurt ***mask*** .,0.00025561103172805783
431,36,embed,local,1,d,nonlocal_subj,number,customer,bankers,hurt,themselves,The customer said that the bankers hurt themselves . <eos>,The customer said that the bankers hurt themselves .,the customer said that the bankers hurt ***mask*** .,0.005049681049935749
432,37,embed,local,1,a,none,none,mechanics,customers,injured,themselves,The mechanics said that the customers injured themselves . <eos>,The mechanics said that the customers injured themselves .,the mechanics said that the customers injured ***mask*** .,7.405491592608999e-06
433,37,embed,local,1,b,none,none,customers,mechanics,injured,themselves,The customers said that the mechanics injured themselves . <eos>,The customers said that the mechanics injured themselves .,the customers said that the mechanics injured ***mask*** .,3.566393887538536e-05
434,37,embed,local,1,c,none,none,bankers,customers,injured,themselves,The bankers said that the customers injured themselves . <eos>,The bankers said that the customers injured themselves .,the bankers said that the customers injured ***mask*** .,4.764371085931754e-06
435,37,embed,local,1,d,none,none,customers,bankers,injured,themselves,The customers said that the bankers injured themselves . <eos>,The customers said that the bankers injured themselves .,the customers said that the bankers injured ***mask*** .,2.1499630180080125e-05
436,37,embed,nonlocal,0,a,local_subj,number,mechanics,customer,injured,themselves,The mechanics said that the customer injured themselves . <eos>,The mechanics said that the customer injured themselves .,the mechanics said that the customer injured ***mask*** .,0.0002838620335150728
437,37,embed,nonlocal,0,b,local_subj,number,customers,mechanic,injured,themselves,The customers said that the mechanic injured themselves . <eos>,The customers said that the mechanic injured themselves .,the customers said that the mechanic injured ***mask*** .,0.0014073362243045351
438,37,embed,nonlocal,0,c,local_subj,number,bankers,customer,injured,themselves,The bankers said that the customer injured themselves . <eos>,The bankers said that the customer injured themselves .,the bankers said that the customer injured ***mask*** .,0.0004112072473430517
439,37,embed,nonlocal,0,d,local_subj,number,customers,banker,injured,themselves,The customers said that the banker injured themselves . <eos>,The customers said that the banker injured themselves .,the customers said that the banker injured ***mask*** .,0.0015522393097488916
440,37,embed,local,1,a,nonlocal_subj,number,mechanic,customers,injured,themselves,The mechanic said that the customers injured themselves . <eos>,The mechanic said that the customers injured themselves .,the mechanic said that the customers injured ***mask*** .,1.8871775732057782e-05
441,37,embed,local,1,b,nonlocal_subj,number,customer,mechanics,injured,themselves,The customer said that the mechanics injured themselves . <eos>,The customer said that the mechanics injured themselves .,the customer said that the mechanics injured ***mask*** .,6.498689243394095e-05
442,37,embed,local,1,c,nonlocal_subj,number,banker,customers,injured,themselves,The banker said that the customers injured themselves . <eos>,The banker said that the customers injured themselves .,the banker said that the customers injured ***mask*** .,6.406598866457308e-06
443,37,embed,local,1,d,nonlocal_subj,number,customer,bankers,injured,themselves,The customer said that the bankers injured themselves . <eos>,The customer said that the bankers injured themselves .,the customer said that the bankers injured ***mask*** .,6.876646445897664e-05
444,38,embed,local,1,a,none,none,mechanics,customers,congratulated,themselves,The mechanics said that the customers congratulated themselves . <eos>,The mechanics said that the customers congratulated themselves .,the mechanics said that the customers congratulated ***mask*** .,0.0013556830273411772
445,38,embed,local,1,b,none,none,customers,mechanics,congratulated,themselves,The customers said that the mechanics congratulated themselves . <eos>,The customers said that the mechanics congratulated themselves .,the customers said that the mechanics congratulated ***mask*** .,0.0015592748498087737
446,38,embed,local,1,c,none,none,bankers,customers,congratulated,themselves,The bankers said that the customers congratulated themselves . <eos>,The bankers said that the customers congratulated themselves .,the bankers said that the customers congratulated ***mask*** .,0.0012051104123907623
447,38,embed,local,1,d,none,none,customers,bankers,congratulated,themselves,The customers said that the bankers congratulated themselves . <eos>,The customers said that the bankers congratulated themselves .,the customers said that the bankers congratulated ***mask*** .,0.0027991308187408936
448,38,embed,nonlocal,0,a,local_subj,number,mechanics,customer,congratulated,themselves,The mechanics said that the customer congratulated themselves . <eos>,The mechanics said that the customer congratulated themselves .,the mechanics said that the customer congratulated ***mask*** .,0.004314582500273728
449,38,embed,nonlocal,0,b,local_subj,number,customers,mechanic,congratulated,themselves,The customers said that the mechanic congratulated themselves . <eos>,The customers said that the mechanic congratulated themselves .,the customers said that the mechanic congratulated ***mask*** .,0.00659401607308115
450,38,embed,nonlocal,0,c,local_subj,number,bankers,customer,congratulated,themselves,The bankers said that the customer congratulated themselves . <eos>,The bankers said that the customer congratulated themselves .,the bankers said that the customer congratulated ***mask*** .,0.0046430393516069006
451,38,embed,nonlocal,0,d,local_subj,number,customers,banker,congratulated,themselves,The customers said that the banker congratulated themselves . <eos>,The customers said that the banker congratulated themselves .,the customers said that the banker congratulated ***mask*** .,0.007141953104453975
452,38,embed,local,1,a,nonlocal_subj,number,mechanic,customers,congratulated,themselves,The mechanic said that the customers congratulated themselves . <eos>,The mechanic said that the customers congratulated themselves .,the mechanic said that the customers congratulated ***mask*** .,0.003408624721416962
453,38,embed,local,1,b,nonlocal_subj,number,customer,mechanics,congratulated,themselves,The customer said that the mechanics congratulated themselves . <eos>,The customer said that the mechanics congratulated themselves .,the customer said that the mechanics congratulated ***mask*** .,0.003399229840315918
454,38,embed,local,1,c,nonlocal_subj,number,banker,customers,congratulated,themselves,The banker said that the customers congratulated themselves . <eos>,The banker said that the customers congratulated themselves .,the banker said that the customers congratulated ***mask*** .,0.002860251224106466
455,38,embed,local,1,d,nonlocal_subj,number,customer,bankers,congratulated,themselves,The customer said that the bankers congratulated themselves . <eos>,The customer said that the bankers congratulated themselves .,the customer said that the bankers congratulated ***mask*** .,0.0073544654546999245
456,39,embed,local,1,a,none,none,mechanics,customers,embarrassed,themselves,The mechanics said that the customers embarrassed themselves . <eos>,The mechanics said that the customers embarrassed themselves .,the mechanics said that the customers embarrassed ***mask*** .,0.00023510774922070896
457,39,embed,local,1,b,none,none,customers,mechanics,embarrassed,themselves,The customers said that the mechanics embarrassed themselves . <eos>,The customers said that the mechanics embarrassed themselves .,the customers said that the mechanics embarrassed ***mask*** .,0.0002568647675471226
458,39,embed,local,1,c,none,none,bankers,customers,embarrassed,themselves,The bankers said that the customers embarrassed themselves . <eos>,The bankers said that the customers embarrassed themselves .,the bankers said that the customers embarrassed ***mask*** .,0.0003216781495321207
459,39,embed,local,1,d,none,none,customers,bankers,embarrassed,themselves,The customers said that the bankers embarrassed themselves . <eos>,The customers said that the bankers embarrassed themselves .,the customers said that the bankers embarrassed ***mask*** .,0.0004363461187068566
460,39,embed,nonlocal,0,a,local_subj,number,mechanics,customer,embarrassed,themselves,The mechanics said that the customer embarrassed themselves . <eos>,The mechanics said that the customer embarrassed themselves .,the mechanics said that the customer embarrassed ***mask*** .,0.00136087689910893
461,39,embed,nonlocal,0,b,local_subj,number,customers,mechanic,embarrassed,themselves,The customers said that the mechanic embarrassed themselves . <eos>,The customers said that the mechanic embarrassed themselves .,the customers said that the mechanic embarrassed ***mask*** .,0.0014282937569621054
462,39,embed,nonlocal,0,c,local_subj,number,bankers,customer,embarrassed,themselves,The bankers said that the customer embarrassed themselves . <eos>,The bankers said that the customer embarrassed themselves .,the bankers said that the customer embarrassed ***mask*** .,0.0022455988635122917
463,39,embed,nonlocal,0,d,local_subj,number,customers,banker,embarrassed,themselves,The customers said that the banker embarrassed themselves . <eos>,The customers said that the banker embarrassed themselves .,the customers said that the banker embarrassed ***mask*** .,0.0026320320188642494
464,39,embed,local,1,a,nonlocal_subj,number,mechanic,customers,embarrassed,themselves,The mechanic said that the customers embarrassed themselves . <eos>,The mechanic said that the customers embarrassed themselves .,the mechanic said that the customers embarrassed ***mask*** .,0.0006711142002285716
465,39,embed,local,1,b,nonlocal_subj,number,customer,mechanics,embarrassed,themselves,The customer said that the mechanics embarrassed themselves . <eos>,The customer said that the mechanics embarrassed themselves .,the customer said that the mechanics embarrassed ***mask*** .,0.0010863081119923174
466,39,embed,local,1,c,nonlocal_subj,number,banker,customers,embarrassed,themselves,The banker said that the customers embarrassed themselves . <eos>,The banker said that the customers embarrassed themselves .,the banker said that the customers embarrassed ***mask*** .,0.000856850961803127
467,39,embed,local,1,d,nonlocal_subj,number,customer,bankers,embarrassed,themselves,The customer said that the bankers embarrassed themselves . <eos>,The customer said that the bankers embarrassed themselves .,the customer said that the bankers embarrassed ***mask*** .,0.0023408713390912807
468,40,embed,local,1,a,none,none,mechanics,customers,disguised,themselves,The mechanics said that the customers disguised themselves . <eos>,The mechanics said that the customers disguised themselves .,the mechanics said that the customers disguised ***mask*** .,9.101482385950248e-08
469,40,embed,local,1,b,none,none,customers,mechanics,disguised,themselves,The customers said that the mechanics disguised themselves . <eos>,The customers said that the mechanics disguised themselves .,the customers said that the mechanics disguised ***mask*** .,4.1714648439632074e-07
470,40,embed,local,1,c,none,none,bankers,customers,disguised,themselves,The bankers said that the customers disguised themselves . <eos>,The bankers said that the customers disguised themselves .,the bankers said that the customers disguised ***mask*** .,8.600476925221422e-08
471,40,embed,local,1,d,none,none,customers,bankers,disguised,themselves,The customers said that the bankers disguised themselves . <eos>,The customers said that the bankers disguised themselves .,the customers said that the bankers disguised ***mask*** .,4.1635199611292525e-07
472,40,embed,nonlocal,0,a,local_subj,number,mechanics,customer,disguised,themselves,The mechanics said that the customer disguised themselves . <eos>,The mechanics said that the customer disguised themselves .,the mechanics said that the customer disguised ***mask*** .,1.0029696982385816e-05
473,40,embed,nonlocal,0,b,local_subj,number,customers,mechanic,disguised,themselves,The customers said that the mechanic disguised themselves . <eos>,The customers said that the mechanic disguised themselves .,the customers said that the mechanic disguised ***mask*** .,2.5179247568235637e-05
474,40,embed,nonlocal,0,c,local_subj,number,bankers,customer,disguised,themselves,The bankers said that the customer disguised themselves . <eos>,The bankers said that the customer disguised themselves .,the bankers said that the customer disguised ***mask*** .,1.4015672397360112e-05
475,40,embed,nonlocal,0,d,local_subj,number,customers,banker,disguised,themselves,The customers said that the banker disguised themselves . <eos>,The customers said that the banker disguised themselves .,the customers said that the banker disguised ***mask*** .,2.634635043587231e-05
476,40,embed,local,1,a,nonlocal_subj,number,mechanic,customers,disguised,themselves,The mechanic said that the customers disguised themselves . <eos>,The mechanic said that the customers disguised themselves .,the mechanic said that the customers disguised ***mask*** .,1.3144086000070692e-07
477,40,embed,local,1,b,nonlocal_subj,number,customer,mechanics,disguised,themselves,The customer said that the mechanics disguised themselves . <eos>,The customer said that the mechanics disguised themselves .,the customer said that the mechanics disguised ***mask*** .,8.380995117424331e-07
478,40,embed,local,1,c,nonlocal_subj,number,banker,customers,disguised,themselves,The banker said that the customers disguised themselves . <eos>,The banker said that the customers disguised themselves .,the banker said that the customers disguised ***mask*** .,5.598081223824502e-08
479,40,embed,local,1,d,nonlocal_subj,number,customer,bankers,disguised,themselves,The customer said that the bankers disguised themselves . <eos>,The customer said that the bankers disguised themselves .,the customer said that the bankers disguised ***mask*** .,8.938120645603376e-07
480,41,embed,local,1,a,none,none,mechanics,customers,hated,themselves,The mechanics said that the customers hated themselves . <eos>,The mechanics said that the customers hated themselves .,the mechanics said that the customers hated ***mask*** .,0.02721012678236586
481,41,embed,local,1,b,none,none,customers,mechanics,hated,themselves,The customers said that the mechanics hated themselves . <eos>,The customers said that the mechanics hated themselves .,the customers said that the mechanics hated ***mask*** .,0.03690069147513508
482,41,embed,local,1,c,none,none,bankers,customers,hated,themselves,The bankers said that the customers hated themselves . <eos>,The bankers said that the customers hated themselves .,the bankers said that the customers hated ***mask*** .,0.02218423078348531
483,41,embed,local,1,d,none,none,customers,bankers,hated,themselves,The customers said that the bankers hated themselves . <eos>,The customers said that the bankers hated themselves .,the customers said that the bankers hated ***mask*** .,0.04980626833660316
484,41,embed,nonlocal,0,a,local_subj,number,mechanics,customer,hated,themselves,The mechanics said that the customer hated themselves . <eos>,The mechanics said that the customer hated themselves .,the mechanics said that the customer hated ***mask*** .,0.06234452192812681
485,41,embed,nonlocal,0,b,local_subj,number,customers,mechanic,hated,themselves,The customers said that the mechanic hated themselves . <eos>,The customers said that the mechanic hated themselves .,the customers said that the mechanic hated ***mask*** .,0.13585565667114957
486,41,embed,nonlocal,0,c,local_subj,number,bankers,customer,hated,themselves,The bankers said that the customer hated themselves . <eos>,The bankers said that the customer hated themselves .,the bankers said that the customer hated ***mask*** .,0.06492189983974263
487,41,embed,nonlocal,0,d,local_subj,number,customers,banker,hated,themselves,The customers said that the banker hated themselves . <eos>,The customers said that the banker hated themselves .,the customers said that the banker hated ***mask*** .,0.17895054019614134
488,41,embed,local,1,a,nonlocal_subj,number,mechanic,customers,hated,themselves,The mechanic said that the customers hated themselves . <eos>,The mechanic said that the customers hated themselves .,the mechanic said that the customers hated ***mask*** .,0.04390086031343104
489,41,embed,local,1,b,nonlocal_subj,number,customer,mechanics,hated,themselves,The customer said that the mechanics hated themselves . <eos>,The customer said that the mechanics hated themselves .,the customer said that the mechanics hated ***mask*** .,0.056762014186158095
490,41,embed,local,1,c,nonlocal_subj,number,banker,customers,hated,themselves,The banker said that the customers hated themselves . <eos>,The banker said that the customers hated themselves .,the banker said that the customers hated ***mask*** .,0.032812260130379946
491,41,embed,local,1,d,nonlocal_subj,number,customer,bankers,hated,themselves,The customer said that the bankers hated themselves . <eos>,The customer said that the bankers hated themselves .,the customer said that the bankers hated ***mask*** .,0.08616685840486348
492,42,embed,local,1,a,none,none,mechanics,customers,doubted,themselves,The mechanics said that the customers doubted themselves . <eos>,The mechanics said that the customers doubted themselves .,the mechanics said that the customers doubted ***mask*** .,0.006156706268385079
493,42,embed,local,1,b,none,none,customers,mechanics,doubted,themselves,The customers said that the mechanics doubted themselves . <eos>,The customers said that the mechanics doubted themselves .,the customers said that the mechanics doubted ***mask*** .,0.014303864077339488
494,42,embed,local,1,c,none,none,bankers,customers,doubted,themselves,The bankers said that the customers doubted themselves . <eos>,The bankers said that the customers doubted themselves .,the bankers said that the customers doubted ***mask*** .,0.005499637383472042
495,42,embed,local,1,d,none,none,customers,bankers,doubted,themselves,The customers said that the bankers doubted themselves . <eos>,The customers said that the bankers doubted themselves .,the customers said that the bankers doubted ***mask*** .,0.0195635946188787
496,42,embed,nonlocal,0,a,local_subj,number,mechanics,customer,doubted,themselves,The mechanics said that the customer doubted themselves . <eos>,The mechanics said that the customer doubted themselves .,the mechanics said that the customer doubted ***mask*** .,0.015575994002561664
497,42,embed,nonlocal,0,b,local_subj,number,customers,mechanic,doubted,themselves,The customers said that the mechanic doubted themselves . <eos>,The customers said that the mechanic doubted themselves .,the customers said that the mechanic doubted ***mask*** .,0.05516884852133322
498,42,embed,nonlocal,0,c,local_subj,number,bankers,customer,doubted,themselves,The bankers said that the customer doubted themselves . <eos>,The bankers said that the customer doubted themselves .,the bankers said that the customer doubted ***mask*** .,0.014249664420669904
499,42,embed,nonlocal,0,d,local_subj,number,customers,banker,doubted,themselves,The customers said that the banker doubted themselves . <eos>,The customers said that the banker doubted themselves .,the customers said that the banker doubted ***mask*** .,0.048572428325773194
500,42,embed,local,1,a,nonlocal_subj,number,mechanic,customers,doubted,themselves,The mechanic said that the customers doubted themselves . <eos>,The mechanic said that the customers doubted themselves .,the mechanic said that the customers doubted ***mask*** .,0.015466375729926707
501,42,embed,local,1,b,nonlocal_subj,number,customer,mechanics,doubted,themselves,The customer said that the mechanics doubted themselves . <eos>,The customer said that the mechanics doubted themselves .,the customer said that the mechanics doubted ***mask*** .,0.032342123381205345
502,42,embed,local,1,c,nonlocal_subj,number,banker,customers,doubted,themselves,The banker said that the customers doubted themselves . <eos>,The banker said that the customers doubted themselves .,the banker said that the customers doubted ***mask*** .,0.007229615082892625
503,42,embed,local,1,d,nonlocal_subj,number,customer,bankers,doubted,themselves,The customer said that the bankers doubted themselves . <eos>,The customer said that the bankers doubted themselves .,the customer said that the bankers doubted ***mask*** .,0.04488405622383539
504,43,embed,local,1,a,none,none,mechanics,officers,hurt,themselves,The mechanics said that the officers hurt themselves . <eos>,The mechanics said that the officers hurt themselves .,the mechanics said that the officers hurt ***mask*** .,0.00026752311145280644
505,43,embed,local,1,b,none,none,officers,mechanics,hurt,themselves,The officers said that the mechanics hurt themselves . <eos>,The officers said that the mechanics hurt themselves .,the officers said that the mechanics hurt ***mask*** .,0.00033986917673445267
506,43,embed,local,1,c,none,none,bankers,officers,hurt,themselves,The bankers said that the officers hurt themselves . <eos>,The bankers said that the officers hurt themselves .,the bankers said that the officers hurt ***mask*** .,0.0010247791392941534
507,43,embed,local,1,d,none,none,officers,bankers,hurt,themselves,The officers said that the bankers hurt themselves . <eos>,The officers said that the bankers hurt themselves .,the officers said that the bankers hurt ***mask*** .,0.0010444355068270296
508,43,embed,nonlocal,0,a,local_subj,number,mechanics,officer,hurt,themselves,The mechanics said that the officer hurt themselves . <eos>,The mechanics said that the officer hurt themselves .,the mechanics said that the officer hurt ***mask*** .,0.005569331903700938
509,43,embed,nonlocal,0,b,local_subj,number,officers,mechanic,hurt,themselves,The officers said that the mechanic hurt themselves . <eos>,The officers said that the mechanic hurt themselves .,the officers said that the mechanic hurt ***mask*** .,0.0031215389168358356
510,43,embed,nonlocal,0,c,local_subj,number,bankers,officer,hurt,themselves,The bankers said that the officer hurt themselves . <eos>,The bankers said that the officer hurt themselves .,the bankers said that the officer hurt ***mask*** .,0.022113130067592822
511,43,embed,nonlocal,0,d,local_subj,number,officers,banker,hurt,themselves,The officers said that the banker hurt themselves . <eos>,The officers said that the banker hurt themselves .,the officers said that the banker hurt ***mask*** .,0.004445728978691259
512,43,embed,local,1,a,nonlocal_subj,number,mechanic,officers,hurt,themselves,The mechanic said that the officers hurt themselves . <eos>,The mechanic said that the officers hurt themselves .,the mechanic said that the officers hurt ***mask*** .,0.0011735448781597375
513,43,embed,local,1,b,nonlocal_subj,number,officer,mechanics,hurt,themselves,The officer said that the mechanics hurt themselves . <eos>,The officer said that the mechanics hurt themselves .,the officer said that the mechanics hurt ***mask*** .,0.0008419519817222954
514,43,embed,local,1,c,nonlocal_subj,number,banker,officers,hurt,themselves,The banker said that the officers hurt themselves . <eos>,The banker said that the officers hurt themselves .,the banker said that the officers hurt ***mask*** .,0.0012087518620867725
515,43,embed,local,1,d,nonlocal_subj,number,officer,bankers,hurt,themselves,The officer said that the bankers hurt themselves . <eos>,The officer said that the bankers hurt themselves .,the officer said that the bankers hurt ***mask*** .,0.004157093274779686
516,44,embed,local,1,a,none,none,mechanics,officers,injured,themselves,The mechanics said that the officers injured themselves . <eos>,The mechanics said that the officers injured themselves .,the mechanics said that the officers injured ***mask*** .,0.00021835367742577575
517,44,embed,local,1,b,none,none,officers,mechanics,injured,themselves,The officers said that the mechanics injured themselves . <eos>,The officers said that the mechanics injured themselves .,the officers said that the mechanics injured ***mask*** .,0.00019499233892595577
518,44,embed,local,1,c,none,none,bankers,officers,injured,themselves,The bankers said that the officers injured themselves . <eos>,The bankers said that the officers injured themselves .,the bankers said that the officers injured ***mask*** .,0.0002671636533036276
519,44,embed,local,1,d,none,none,officers,bankers,injured,themselves,The officers said that the bankers injured themselves . <eos>,The officers said that the bankers injured themselves .,the officers said that the bankers injured ***mask*** .,9.461230921324794e-05
520,44,embed,nonlocal,0,a,local_subj,number,mechanics,officer,injured,themselves,The mechanics said that the officer injured themselves . <eos>,The mechanics said that the officer injured themselves .,the mechanics said that the officer injured ***mask*** .,0.008653101828103572
521,44,embed,nonlocal,0,b,local_subj,number,officers,mechanic,injured,themselves,The officers said that the mechanic injured themselves . <eos>,The officers said that the mechanic injured themselves .,the officers said that the mechanic injured ***mask*** .,0.007173019147187644
522,44,embed,nonlocal,0,c,local_subj,number,bankers,officer,injured,themselves,The bankers said that the officer injured themselves . <eos>,The bankers said that the officer injured themselves .,the bankers said that the officer injured ***mask*** .,0.018943338782394976
523,44,embed,nonlocal,0,d,local_subj,number,officers,banker,injured,themselves,The officers said that the banker injured themselves . <eos>,The officers said that the banker injured themselves .,the officers said that the banker injured ***mask*** .,0.005732299866970642
524,44,embed,local,1,a,nonlocal_subj,number,mechanic,officers,injured,themselves,The mechanic said that the officers injured themselves . <eos>,The mechanic said that the officers injured themselves .,the mechanic said that the officers injured ***mask*** .,0.0005113832440269826
525,44,embed,local,1,b,nonlocal_subj,number,officer,mechanics,injured,themselves,The officer said that the mechanics injured themselves . <eos>,The officer said that the mechanics injured themselves .,the officer said that the mechanics injured ***mask*** .,0.000315064697684269
526,44,embed,local,1,c,nonlocal_subj,number,banker,officers,injured,themselves,The banker said that the officers injured themselves . <eos>,The banker said that the officers injured themselves .,the banker said that the officers injured ***mask*** .,0.0002653715692844332
527,44,embed,local,1,d,nonlocal_subj,number,officer,bankers,injured,themselves,The officer said that the bankers injured themselves . <eos>,The officer said that the bankers injured themselves .,the officer said that the bankers injured ***mask*** .,0.000239619198246035
528,45,embed,local,1,a,none,none,mechanics,officers,congratulated,themselves,The mechanics said that the officers congratulated themselves . <eos>,The mechanics said that the officers congratulated themselves .,the mechanics said that the officers congratulated ***mask*** .,0.002305447523657635
529,45,embed,local,1,b,none,none,officers,mechanics,congratulated,themselves,The officers said that the mechanics congratulated themselves . <eos>,The officers said that the mechanics congratulated themselves .,the officers said that the mechanics congratulated ***mask*** .,0.0020141825434536694
530,45,embed,local,1,c,none,none,bankers,officers,congratulated,themselves,The bankers said that the officers congratulated themselves . <eos>,The bankers said that the officers congratulated themselves .,the bankers said that the officers congratulated ***mask*** .,0.00288183551453809
531,45,embed,local,1,d,none,none,officers,bankers,congratulated,themselves,The officers said that the bankers congratulated themselves . <eos>,The officers said that the bankers congratulated themselves .,the officers said that the bankers congratulated ***mask*** .,0.004172618902165547
532,45,embed,nonlocal,0,a,local_subj,number,mechanics,officer,congratulated,themselves,The mechanics said that the officer congratulated themselves . <eos>,The mechanics said that the officer congratulated themselves .,the mechanics said that the officer congratulated ***mask*** .,0.007484868736719326
533,45,embed,nonlocal,0,b,local_subj,number,officers,mechanic,congratulated,themselves,The officers said that the mechanic congratulated themselves . <eos>,The officers said that the mechanic congratulated themselves .,the officers said that the mechanic congratulated ***mask*** .,0.008180945317114125
534,45,embed,nonlocal,0,c,local_subj,number,bankers,officer,congratulated,themselves,The bankers said that the officer congratulated themselves . <eos>,The bankers said that the officer congratulated themselves .,the bankers said that the officer congratulated ***mask*** .,0.012263895140770514
535,45,embed,nonlocal,0,d,local_subj,number,officers,banker,congratulated,themselves,The officers said that the banker congratulated themselves . <eos>,The officers said that the banker congratulated themselves .,the officers said that the banker congratulated ***mask*** .,0.006102701554309956
536,45,embed,local,1,a,nonlocal_subj,number,mechanic,officers,congratulated,themselves,The mechanic said that the officers congratulated themselves . <eos>,The mechanic said that the officers congratulated themselves .,the mechanic said that the officers congratulated ***mask*** .,0.004805300504081546
