,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
436,37,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,found,themselves,The boy that the men liked found themselves . <eos>,The boy that the men liked found themselves .,the boy that the men liked found ***mask*** .,11.424991143262416
437,37,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,found,themselves,The man that the boys liked found themselves . <eos>,The man that the boys liked found themselves .,the man that the boys liked found ***mask*** .,9.853040469974832
438,37,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,found,themselves,The girl that the women liked found themselves . <eos>,The girl that the women liked found themselves .,the girl that the women liked found ***mask*** .,9.131479783775692
439,37,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,found,themselves,The woman that the girls liked found themselves . <eos>,The woman that the girls liked found themselves .,the woman that the girls liked found ***mask*** .,9.081946223572
440,37,simple,local,c-command,1,a,male,rc_subj,number,boys,man,found,themselves,The boys that the man liked found themselves . <eos>,The boys that the man liked found themselves .,the boys that the man liked found ***mask*** .,4.509768762915368
441,37,simple,local,c-command,1,b,male,rc_subj,number,men,boy,found,themselves,The men that the boy liked found themselves . <eos>,The men that the boy liked found themselves .,the men that the boy liked found ***mask*** .,5.987672134238631
442,37,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,found,themselves,The girls that the woman liked found themselves . <eos>,The girls that the woman liked found themselves .,the girls that the woman liked found ***mask*** .,4.776779105898153
443,37,simple,local,c-command,1,b,female,rc_subj,number,women,girl,found,themselves,The women that the girl liked found themselves . <eos>,The women that the girl liked found themselves .,the women that the girl liked found ***mask*** .,4.311577113159464
444,38,simple,local,c-command,1,a,male,none,none,boys,men,distinguished,themselves,The boys that the men liked distinguished themselves . <eos>,The boys that the men liked distinguished themselves .,the boys that the men liked distinguished ***mask*** .,0.3048873850628516
445,38,simple,local,c-command,1,b,male,none,none,men,boys,distinguished,themselves,The men that the boys liked distinguished themselves . <eos>,The men that the boys liked distinguished themselves .,the men that the boys liked distinguished ***mask*** .,0.16283801618769783
446,38,simple,local,c-command,1,a,female,none,none,girls,women,distinguished,themselves,The girls that the women liked distinguished themselves . <eos>,The girls that the women liked distinguished themselves .,the girls that the women liked distinguished ***mask*** .,0.21296251272936376
447,38,simple,local,c-command,1,b,female,none,none,women,girls,distinguished,themselves,The women that the girls liked distinguished themselves . <eos>,The women that the girls liked distinguished themselves .,the women that the girls liked distinguished ***mask*** .,0.23590876837163866
448,38,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,distinguished,themselves,The boy that the men liked distinguished themselves . <eos>,The boy that the men liked distinguished themselves .,the boy that the men liked distinguished ***mask*** .,4.145411499405014
449,38,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,distinguished,themselves,The man that the boys liked distinguished themselves . <eos>,The man that the boys liked distinguished themselves .,the man that the boys liked distinguished ***mask*** .,4.211110743985263
450,38,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,distinguished,themselves,The girl that the women liked distinguished themselves . <eos>,The girl that the women liked distinguished themselves .,the girl that the women liked distinguished ***mask*** .,1.5301545153427112
451,38,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,distinguished,themselves,The woman that the girls liked distinguished themselves . <eos>,The woman that the girls liked distinguished themselves .,the woman that the girls liked distinguished ***mask*** .,2.3784119971440325
452,38,simple,local,c-command,1,a,male,rc_subj,number,boys,man,distinguished,themselves,The boys that the man liked distinguished themselves . <eos>,The boys that the man liked distinguished themselves .,the boys that the man liked distinguished ***mask*** .,1.88531115474755
453,38,simple,local,c-command,1,b,male,rc_subj,number,men,boy,distinguished,themselves,The men that the boy liked distinguished themselves . <eos>,The men that the boy liked distinguished themselves .,the men that the boy liked distinguished ***mask*** .,0.8272017002989578
454,38,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,distinguished,themselves,The girls that the woman liked distinguished themselves . <eos>,The girls that the woman liked distinguished themselves .,the girls that the woman liked distinguished ***mask*** .,1.3076764132583338
455,38,simple,local,c-command,1,b,female,rc_subj,number,women,girl,distinguished,themselves,The women that the girl liked distinguished themselves . <eos>,The women that the girl liked distinguished themselves .,the women that the girl liked distinguished ***mask*** .,0.3596665699955038
456,39,simple,local,c-command,1,a,male,none,none,boys,men,taught,themselves,The boys that the men liked taught themselves . <eos>,The boys that the men liked taught themselves .,the boys that the men liked taught ***mask*** .,6.608898040050832
457,39,simple,local,c-command,1,b,male,none,none,men,boys,taught,themselves,The men that the boys liked taught themselves . <eos>,The men that the boys liked taught themselves .,the men that the boys liked taught ***mask*** .,6.314421995449585
458,39,simple,local,c-command,1,a,female,none,none,girls,women,taught,themselves,The girls that the women liked taught themselves . <eos>,The girls that the women liked taught themselves .,the girls that the women liked taught ***mask*** .,6.178668307374834
459,39,simple,local,c-command,1,b,female,none,none,women,girls,taught,themselves,The women that the girls liked taught themselves . <eos>,The women that the girls liked taught themselves .,the women that the girls liked taught ***mask*** .,5.900322642633246
460,39,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,taught,themselves,The boy that the men liked taught themselves . <eos>,The boy that the men liked taught themselves .,the boy that the men liked taught ***mask*** .,11.211589221013226
461,39,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,taught,themselves,The man that the boys liked taught themselves . <eos>,The man that the boys liked taught themselves .,the man that the boys liked taught ***mask*** .,10.92063696849665
462,39,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,taught,themselves,The girl that the women liked taught themselves . <eos>,The girl that the women liked taught themselves .,the girl that the women liked taught ***mask*** .,10.055896009263236
463,39,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,taught,themselves,The woman that the girls liked taught themselves . <eos>,The woman that the girls liked taught themselves .,the woman that the girls liked taught ***mask*** .,10.131106720335012
464,39,simple,local,c-command,1,a,male,rc_subj,number,boys,man,taught,themselves,The boys that the man liked taught themselves . <eos>,The boys that the man liked taught themselves .,the boys that the man liked taught ***mask*** .,10.404270957164494
465,39,simple,local,c-command,1,b,male,rc_subj,number,men,boy,taught,themselves,The men that the boy liked taught themselves . <eos>,The men that the boy liked taught themselves .,the men that the boy liked taught ***mask*** .,13.713801271579756
466,39,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,taught,themselves,The girls that the woman liked taught themselves . <eos>,The girls that the woman liked taught themselves .,the girls that the woman liked taught ***mask*** .,10.584905446604903
467,39,simple,local,c-command,1,b,female,rc_subj,number,women,girl,taught,themselves,The women that the girl liked taught themselves . <eos>,The women that the girl liked taught themselves .,the women that the girl liked taught ***mask*** .,10.685537624821022
468,40,simple,local,c-command,1,a,male,none,none,boys,men,killed,themselves,The boys that the men liked killed themselves . <eos>,The boys that the men liked killed themselves .,the boys that the men liked killed ***mask*** .,4.333237146335262
469,40,simple,local,c-command,1,b,male,none,none,men,boys,killed,themselves,The men that the boys liked killed themselves . <eos>,The men that the boys liked killed themselves .,the men that the boys liked killed ***mask*** .,4.657719522932884
470,40,simple,local,c-command,1,a,female,none,none,girls,women,killed,themselves,The girls that the women liked killed themselves . <eos>,The girls that the women liked killed themselves .,the girls that the women liked killed ***mask*** .,4.164466218248731
471,40,simple,local,c-command,1,b,female,none,none,women,girls,killed,themselves,The women that the girls liked killed themselves . <eos>,The women that the girls liked killed themselves .,the women that the girls liked killed ***mask*** .,4.206208785896551
472,40,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,killed,themselves,The boy that the men liked killed themselves . <eos>,The boy that the men liked killed themselves .,the boy that the men liked killed ***mask*** .,9.337671282348508
473,40,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,killed,themselves,The man that the boys liked killed themselves . <eos>,The man that the boys liked killed themselves .,the man that the boys liked killed ***mask*** .,10.310161837214286
474,40,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,killed,themselves,The girl that the women liked killed themselves . <eos>,The girl that the women liked killed themselves .,the girl that the women liked killed ***mask*** .,8.8175845802066
475,40,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,killed,themselves,The woman that the girls liked killed themselves . <eos>,The woman that the girls liked killed themselves .,the woman that the girls liked killed ***mask*** .,9.314528823834447
476,40,simple,local,c-command,1,a,male,rc_subj,number,boys,man,killed,themselves,The boys that the man liked killed themselves . <eos>,The boys that the man liked killed themselves .,the boys that the man liked killed ***mask*** .,4.780992233405605
477,40,simple,local,c-command,1,b,male,rc_subj,number,men,boy,killed,themselves,The men that the boy liked killed themselves . <eos>,The men that the boy liked killed themselves .,the men that the boy liked killed ***mask*** .,5.087576133895371
478,40,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,killed,themselves,The girls that the woman liked killed themselves . <eos>,The girls that the woman liked killed themselves .,the girls that the woman liked killed ***mask*** .,4.962322519237937
479,40,simple,local,c-command,1,b,female,rc_subj,number,women,girl,killed,themselves,The women that the girl liked killed themselves . <eos>,The women that the girl liked killed themselves .,the women that the girl liked killed ***mask*** .,4.402339540396589
480,41,simple,local,c-command,1,a,male,none,none,boys,men,called,themselves,The boys that the men liked called themselves . <eos>,The boys that the men liked called themselves .,the boys that the men liked called ***mask*** .,3.868279287966869
481,41,simple,local,c-command,1,b,male,none,none,men,boys,called,themselves,The men that the boys liked called themselves . <eos>,The men that the boys liked called themselves .,the men that the boys liked called ***mask*** .,3.5918589518524437
482,41,simple,local,c-command,1,a,female,none,none,girls,women,called,themselves,The girls that the women liked called themselves . <eos>,The girls that the women liked called themselves .,the girls that the women liked called ***mask*** .,4.477527898289049
483,41,simple,local,c-command,1,b,female,none,none,women,girls,called,themselves,The women that the girls liked called themselves . <eos>,The women that the girls liked called themselves .,the women that the girls liked called ***mask*** .,3.9361786961573606
484,41,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,called,themselves,The boy that the men liked called themselves . <eos>,The boy that the men liked called themselves .,the boy that the men liked called ***mask*** .,14.898658721747854
485,41,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,called,themselves,The man that the boys liked called themselves . <eos>,The man that the boys liked called themselves .,the man that the boys liked called ***mask*** .,13.610034332900652
486,41,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,called,themselves,The girl that the women liked called themselves . <eos>,The girl that the women liked called themselves .,the girl that the women liked called ***mask*** .,15.493856369952924
487,41,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,called,themselves,The woman that the girls liked called themselves . <eos>,The woman that the girls liked called themselves .,the woman that the girls liked called ***mask*** .,14.385346539217245
488,41,simple,local,c-command,1,a,male,rc_subj,number,boys,man,called,themselves,The boys that the man liked called themselves . <eos>,The boys that the man liked called themselves .,the boys that the man liked called ***mask*** .,3.359631924282587
489,41,simple,local,c-command,1,b,male,rc_subj,number,men,boy,called,themselves,The men that the boy liked called themselves . <eos>,The men that the boy liked called themselves .,the men that the boy liked called ***mask*** .,3.804522205420807
490,41,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,called,themselves,The girls that the woman liked called themselves . <eos>,The girls that the woman liked called themselves .,the girls that the woman liked called ***mask*** .,4.921076859964958
491,41,simple,local,c-command,1,b,female,rc_subj,number,women,girl,called,themselves,The women that the girl liked called themselves . <eos>,The women that the girl liked called themselves .,the women that the girl liked called ***mask*** .,3.58779262661158
492,42,simple,local,c-command,1,a,male,none,none,boys,men,dedicated,themselves,The boys that the men liked dedicated themselves . <eos>,The boys that the men liked dedicated themselves .,the boys that the men liked dedicated ***mask*** .,11.066775986578637
493,42,simple,local,c-command,1,b,male,none,none,men,boys,dedicated,themselves,The men that the boys liked dedicated themselves . <eos>,The men that the boys liked dedicated themselves .,the men that the boys liked dedicated ***mask*** .,11.256533614618212
494,42,simple,local,c-command,1,a,female,none,none,girls,women,dedicated,themselves,The girls that the women liked dedicated themselves . <eos>,The girls that the women liked dedicated themselves .,the girls that the women liked dedicated ***mask*** .,3.9774731885120977
495,42,simple,local,c-command,1,b,female,none,none,women,girls,dedicated,themselves,The women that the girls liked dedicated themselves . <eos>,The women that the girls liked dedicated themselves .,the women that the girls liked dedicated ***mask*** .,5.100893802384628
496,42,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,dedicated,themselves,The boy that the men liked dedicated themselves . <eos>,The boy that the men liked dedicated themselves .,the boy that the men liked dedicated ***mask*** .,17.325250300854368
497,42,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,dedicated,themselves,The man that the boys liked dedicated themselves . <eos>,The man that the boys liked dedicated themselves .,the man that the boys liked dedicated ***mask*** .,19.23564144683501
498,42,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,dedicated,themselves,The girl that the women liked dedicated themselves . <eos>,The girl that the women liked dedicated themselves .,the girl that the women liked dedicated ***mask*** .,12.936677668885583
499,42,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,dedicated,themselves,The woman that the girls liked dedicated themselves . <eos>,The woman that the girls liked dedicated themselves .,the woman that the girls liked dedicated ***mask*** .,16.80052729052524
500,42,simple,local,c-command,1,a,male,rc_subj,number,boys,man,dedicated,themselves,The boys that the man liked dedicated themselves . <eos>,The boys that the man liked dedicated themselves .,the boys that the man liked dedicated ***mask*** .,14.106669395503037
501,42,simple,local,c-command,1,b,male,rc_subj,number,men,boy,dedicated,themselves,The men that the boy liked dedicated themselves . <eos>,The men that the boy liked dedicated themselves .,the men that the boy liked dedicated ***mask*** .,13.541585876751693
502,42,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,dedicated,themselves,The girls that the woman liked dedicated themselves . <eos>,The girls that the woman liked dedicated themselves .,the girls that the woman liked dedicated ***mask*** .,10.160227618643901
503,42,simple,local,c-command,1,b,female,rc_subj,number,women,girl,dedicated,themselves,The women that the girl liked dedicated themselves . <eos>,The women that the girl liked dedicated themselves .,the women that the girl liked dedicated ***mask*** .,6.132525647890336
504,43,simple,local,c-command,1,a,male,none,none,boys,men,declared,themselves,The boys that the men liked declared themselves . <eos>,The boys that the men liked declared themselves .,the boys that the men liked declared ***mask*** .,2.2743182761005976
505,43,simple,local,c-command,1,b,male,none,none,men,boys,declared,themselves,The men that the boys liked declared themselves . <eos>,The men that the boys liked declared themselves .,the men that the boys liked declared ***mask*** .,2.184042652134979
506,43,simple,local,c-command,1,a,female,none,none,girls,women,declared,themselves,The girls that the women liked declared themselves . <eos>,The girls that the women liked declared themselves .,the girls that the women liked declared ***mask*** .,1.6261782056445937
507,43,simple,local,c-command,1,b,female,none,none,women,girls,declared,themselves,The women that the girls liked declared themselves . <eos>,The women that the girls liked declared themselves .,the women that the girls liked declared ***mask*** .,1.4768073005582898
508,43,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,declared,themselves,The boy that the men liked declared themselves . <eos>,The boy that the men liked declared themselves .,the boy that the men liked declared ***mask*** .,8.435964741914542
509,43,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,declared,themselves,The man that the boys liked declared themselves . <eos>,The man that the boys liked declared themselves .,the man that the boys liked declared ***mask*** .,9.453880939556097
510,43,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,declared,themselves,The girl that the women liked declared themselves . <eos>,The girl that the women liked declared themselves .,the girl that the women liked declared ***mask*** .,7.649678280319049
511,43,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,declared,themselves,The woman that the girls liked declared themselves . <eos>,The woman that the girls liked declared themselves .,the woman that the girls liked declared ***mask*** .,8.637821253325116
512,43,simple,local,c-command,1,a,male,rc_subj,number,boys,man,declared,themselves,The boys that the man liked declared themselves . <eos>,The boys that the man liked declared themselves .,the boys that the man liked declared ***mask*** .,2.6275677100274506
513,43,simple,local,c-command,1,b,male,rc_subj,number,men,boy,declared,themselves,The men that the boy liked declared themselves . <eos>,The men that the boy liked declared themselves .,the men that the boy liked declared ***mask*** .,2.0666724155071505
514,43,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,declared,themselves,The girls that the woman liked declared themselves . <eos>,The girls that the woman liked declared themselves .,the girls that the woman liked declared ***mask*** .,1.7705833924183738
515,43,simple,local,c-command,1,b,female,rc_subj,number,women,girl,declared,themselves,The women that the girl liked declared themselves . <eos>,The women that the girl liked declared themselves .,the women that the girl liked declared ***mask*** .,1.4187553911882156
516,44,simple,local,c-command,1,a,male,none,none,boys,men,proved,themselves,The boys that the men liked proved themselves . <eos>,The boys that the men liked proved themselves .,the boys that the men liked proved ***mask*** .,6.191117305360775
517,44,simple,local,c-command,1,b,male,none,none,men,boys,proved,themselves,The men that the boys liked proved themselves . <eos>,The men that the boys liked proved themselves .,the men that the boys liked proved ***mask*** .,5.657574646616665
518,44,simple,local,c-command,1,a,female,none,none,girls,women,proved,themselves,The girls that the women liked proved themselves . <eos>,The girls that the women liked proved themselves .,the girls that the women liked proved ***mask*** .,5.949307863382962
519,44,simple,local,c-command,1,b,female,none,none,women,girls,proved,themselves,The women that the girls liked proved themselves . <eos>,The women that the girls liked proved themselves .,the women that the girls liked proved ***mask*** .,5.9134678647998395
520,44,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,proved,themselves,The boy that the men liked proved themselves . <eos>,The boy that the men liked proved themselves .,the boy that the men liked proved ***mask*** .,10.593444244323173
521,44,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,proved,themselves,The man that the boys liked proved themselves . <eos>,The man that the boys liked proved themselves .,the man that the boys liked proved ***mask*** .,12.059859028098183
522,44,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,proved,themselves,The girl that the women liked proved themselves . <eos>,The girl that the women liked proved themselves .,the girl that the women liked proved ***mask*** .,10.091053407248488
523,44,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,proved,themselves,The woman that the girls liked proved themselves . <eos>,The woman that the girls liked proved themselves .,the woman that the girls liked proved ***mask*** .,11.550715814058773
524,44,simple,local,c-command,1,a,male,rc_subj,number,boys,man,proved,themselves,The boys that the man liked proved themselves . <eos>,The boys that the man liked proved themselves .,the boys that the man liked proved ***mask*** .,7.808512700751765
525,44,simple,local,c-command,1,b,male,rc_subj,number,men,boy,proved,themselves,The men that the boy liked proved themselves . <eos>,The men that the boy liked proved themselves .,the men that the boy liked proved ***mask*** .,6.610215466753545
526,44,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,proved,themselves,The girls that the woman liked proved themselves . <eos>,The girls that the woman liked proved themselves .,the girls that the woman liked proved ***mask*** .,7.9262050814694
527,44,simple,local,c-command,1,b,female,rc_subj,number,women,girl,proved,themselves,The women that the girl liked proved themselves . <eos>,The women that the girl liked proved themselves .,the women that the girl liked proved ***mask*** .,6.727986234052278
528,45,simple,local,c-command,1,a,male,none,none,boys,men,shot,themselves,The boys that the men liked shot themselves . <eos>,The boys that the men liked shot themselves .,the boys that the men liked shot ***mask*** .,6.3110186450764525
529,45,simple,local,c-command,1,b,male,none,none,men,boys,shot,themselves,The men that the boys liked shot themselves . <eos>,The men that the boys liked shot themselves .,the men that the boys liked shot ***mask*** .,6.4534054060114014
530,45,simple,local,c-command,1,a,female,none,none,girls,women,shot,themselves,The girls that the women liked shot themselves . <eos>,The girls that the women liked shot themselves .,the girls that the women liked shot ***mask*** .,5.614534362616111
531,45,simple,local,c-command,1,b,female,none,none,women,girls,shot,themselves,The women that the girls liked shot themselves . <eos>,The women that the girls liked shot themselves .,the women that the girls liked shot ***mask*** .,5.506613969443677
532,45,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,shot,themselves,The boy that the men liked shot themselves . <eos>,The boy that the men liked shot themselves .,the boy that the men liked shot ***mask*** .,12.94393769305282
533,45,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,shot,themselves,The man that the boys liked shot themselves . <eos>,The man that the boys liked shot themselves .,the man that the boys liked shot ***mask*** .,12.30686998638001
534,45,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,shot,themselves,The girl that the women liked shot themselves . <eos>,The girl that the women liked shot themselves .,the girl that the women liked shot ***mask*** .,13.23683059742685
535,45,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,shot,themselves,The woman that the girls liked shot themselves . <eos>,The woman that the girls liked shot themselves .,the woman that the girls liked shot ***mask*** .,12.086055849562072
536,45,simple,local,c-command,1,a,male,rc_subj,number,boys,man,shot,themselves,The boys that the man liked shot themselves . <eos>,The boys that the man liked shot themselves .,the boys that the man liked shot ***mask*** .,6.902004874952568
537,45,simple,local,c-command,1,b,male,rc_subj,number,men,boy,shot,themselves,The men that the boy liked shot themselves . <eos>,The men that the boy liked shot themselves .,the men that the boy liked shot ***mask*** .,7.062420986911789
538,45,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,shot,themselves,The girls that the woman liked shot themselves . <eos>,The girls that the woman liked shot themselves .,the girls that the woman liked shot ***mask*** .,6.037328473266444
539,45,simple,local,c-command,1,b,female,rc_subj,number,women,girl,shot,themselves,The women that the girl liked shot themselves . <eos>,The women that the girl liked shot themselves .,the women that the girl liked shot ***mask*** .,5.74515778471508
540,46,simple,local,c-command,1,a,male,none,none,boys,actors,saw,themselves,The boys that the actors liked saw themselves . <eos>,The boys that the actors liked saw themselves .,the boys that the actors liked saw ***mask*** .,8.545847200377462
541,46,simple,local,c-command,1,b,male,none,none,actors,boys,saw,themselves,The actors that the boys liked saw themselves . <eos>,The actors that the boys liked saw themselves .,the actors that the boys liked saw ***mask*** .,7.787669864133941
542,46,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls that the wives liked saw themselves . <eos>,The girls that the wives liked saw themselves .,the girls that the wives liked saw ***mask*** .,8.536965251355534
543,46,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives that the girls liked saw themselves . <eos>,The wives that the girls liked saw themselves .,the wives that the girls liked saw ***mask*** .,8.994731141387671
544,46,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,saw,themselves,The boy that the actors liked saw themselves . <eos>,The boy that the actors liked saw themselves .,the boy that the actors liked saw ***mask*** .,12.872228076648257
545,46,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,saw,themselves,The actor that the boys liked saw themselves . <eos>,The actor that the boys liked saw themselves .,the actor that the boys liked saw ***mask*** .,11.520434586722066
546,46,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,saw,themselves,The girl that the wives liked saw themselves . <eos>,The girl that the wives liked saw themselves .,the girl that the wives liked saw ***mask*** .,13.08920129461164
547,46,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,saw,themselves,The wife that the girls liked saw themselves . <eos>,The wife that the girls liked saw themselves .,the wife that the girls liked saw ***mask*** .,12.772643030907007
548,46,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,saw,themselves,The boys that the actor liked saw themselves . <eos>,The boys that the actor liked saw themselves .,the boys that the actor liked saw ***mask*** .,8.547668758859121
549,46,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,saw,themselves,The actors that the boy liked saw themselves . <eos>,The actors that the boy liked saw themselves .,the actors that the boy liked saw ***mask*** .,8.375550783383948
550,46,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,saw,themselves,The girls that the wife liked saw themselves . <eos>,The girls that the wife liked saw themselves .,the girls that the wife liked saw ***mask*** .,9.21917752270713
551,46,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,saw,themselves,The wives that the girl liked saw themselves . <eos>,The wives that the girl liked saw themselves .,the wives that the girl liked saw ***mask*** .,9.318330922483241
552,47,simple,local,c-command,1,a,male,none,none,boys,actors,established,themselves,The boys that the actors liked established themselves . <eos>,The boys that the actors liked established themselves .,the boys that the actors liked established ***mask*** .,1.1403986761933849
553,47,simple,local,c-command,1,b,male,none,none,actors,boys,established,themselves,The actors that the boys liked established themselves . <eos>,The actors that the boys liked established themselves .,the actors that the boys liked established ***mask*** .,0.3094250951042973
554,47,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls that the wives liked established themselves . <eos>,The girls that the wives liked established themselves .,the girls that the wives liked established ***mask*** .,0.5327770677974486
555,47,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives that the girls liked established themselves . <eos>,The wives that the girls liked established themselves .,the wives that the girls liked established ***mask*** .,0.8289256951192061
556,47,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,established,themselves,The boy that the actors liked established themselves . <eos>,The boy that the actors liked established themselves .,the boy that the actors liked established ***mask*** .,5.065330356722712
557,47,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,established,themselves,The actor that the boys liked established themselves . <eos>,The actor that the boys liked established themselves .,the actor that the boys liked established ***mask*** .,4.727252480810827
558,47,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,established,themselves,The girl that the wives liked established themselves . <eos>,The girl that the wives liked established themselves .,the girl that the wives liked established ***mask*** .,2.4492469920685576
559,47,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,established,themselves,The wife that the girls liked established themselves . <eos>,The wife that the girls liked established themselves .,the wife that the girls liked established ***mask*** .,3.2348462556303774
560,47,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,established,themselves,The boys that the actor liked established themselves . <eos>,The boys that the actor liked established themselves .,the boys that the actor liked established ***mask*** .,2.5435208716464537
561,47,simple,local,c-command,1,b,male,rc_subj,number,actors,boy,established,themselves,The actors that the boy liked established themselves . <eos>,The actors that the boy liked established themselves .,the actors that the boy liked established ***mask*** .,0.7915987708607969
562,47,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,established,themselves,The girls that the wife liked established themselves . <eos>,The girls that the wife liked established themselves .,the girls that the wife liked established ***mask*** .,0.8502321070784857
563,47,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,established,themselves,The wives that the girl liked established themselves . <eos>,The wives that the girl liked established themselves .,the wives that the girl liked established ***mask*** .,1.4495915033323117
564,48,simple,local,c-command,1,a,male,none,none,boys,actors,devoted,themselves,The boys that the actors liked devoted themselves . <eos>,The boys that the actors liked devoted themselves .,the boys that the actors liked devoted ***mask*** .,8.928295097081527
565,48,simple,local,c-command,1,b,male,none,none,actors,boys,devoted,themselves,The actors that the boys liked devoted themselves . <eos>,The actors that the boys liked devoted themselves .,the actors that the boys liked devoted ***mask*** .,5.498738749780224
566,48,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls that the wives liked devoted themselves . <eos>,The girls that the wives liked devoted themselves .,the girls that the wives liked devoted ***mask*** .,12.932854699069157
567,48,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives that the girls liked devoted themselves . <eos>,The wives that the girls liked devoted themselves .,the wives that the girls liked devoted ***mask*** .,12.431825021553365
568,48,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,actors,devoted,themselves,The boy that the actors liked devoted themselves . <eos>,The boy that the actors liked devoted themselves .,the boy that the actors liked devoted ***mask*** .,16.284582567452016
569,48,simple,local,no-c-command,0,b,male,matrix_subj,number,actor,boys,devoted,themselves,The actor that the boys liked devoted themselves . <eos>,The actor that the boys liked devoted themselves .,the actor that the boys liked devoted ***mask*** .,13.645030750337105
570,48,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,devoted,themselves,The girl that the wives liked devoted themselves . <eos>,The girl that the wives liked devoted themselves .,the girl that the wives liked devoted ***mask*** .,15.415323248086167
571,48,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,devoted,themselves,The wife that the girls liked devoted themselves . <eos>,The wife that the girls liked devoted themselves .,the wife that the girls liked devoted ***mask*** .,15.665453367305803
572,48,simple,local,c-command,1,a,male,rc_subj,number,boys,actor,devoted,themselves,The boys that the actor liked devoted themselves . <eos>,The boys that the actor liked devoted themselves .,the boys that the actor liked devoted ***mask*** .,9.978419309598303
